(1.0E-12,10.0,0.03)(35.263477091677174 84.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(35.17879613983126 85.0 4411.0 4410.999999999999  )
(1.0E-12,10.0,0.03)(35.298137458096846 83.0 4407.657 4410.821  )
(1.0E-12,10.0,0.03)(35.21339493860639 84.0 4411.000000000001 4410.999000000001  )
(1.0E-12,10.0,0.03)(34.83951954804281 87.0 4411.000000000001 4411.0  )
(1.0E-12,10.0,0.03)(33.94825949872849 89.0 4411.000000000001 4411.0  )
(1.0E-12,10.0,0.03)(33.91413463004818 91.0 4411.0 4411.000000000001  )
(1.0E-12,10.0,0.03)(33.90434367412517 95.0 4411.0 4411.001  )
(1.0E-12,10.0,0.03)(33.24855137456985 96.0 4411.0 4410.998999999999  )
(1.0E-12 10.0 0.03)(32.84614451276697 179.04411.0 4411.001)
(1.0E-12,10.0,0.04)(75.55886452159102 1.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.55886452159102 3.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.55886452159102 5.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.55886452159102 7.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.55886452159102 8.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.19649031244467 13.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.19506251595767 14.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.19649031244467 15.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(75.19506251595767 16.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(73.3838426537681 23.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(67.53272670916624 24.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(67.3716092145616 25.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(67.53272670916624 26.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(66.96686335121518 27.0 4658.0 4657.999999999999  )
(1.0E-12,10.0,0.04)(66.80525178130122 28.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(67.24992222873779 29.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(62.54333090826702 30.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(62.35150962530434 31.0 4658.0 4658.0  )
(1.0E-12,10.0,0.04)(60.40673345908617 32.0 4658.0 4657.999999999999  )
(1.0E-12,10.0,0.04)(59.467688793926676 34.0 4658.0 4657.999000000001  )
(1.0E-12,10.0,0.04)(58.93250768328347 35.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(56.979831732083966 36.0 4658.0 4657.999999999999  )
(1.0E-12,10.0,0.04)(56.979831732083966 37.0 4658.0 4658.001  )
(1.0E-12,10.0,0.04)(53.325468559926065 40.0 4658.0 4657.999  )
(1.0E-12,10.0,0.04)(51.37512753169137 41.0 4658.0 4658.000000000001  )
